timestamp,product_id,url,stage,status,elapsed_ms
2025-11-24T10:39:07.473241+00:00,102553,https://www.glamira.co.uk/catalog/product/view/id/102553,request,403,741.7
2025-11-24T10:39:07.473355+00:00,102579,https://www.glamira.co.uk/catalog/product/view/id/102579,request,403,260.7
2025-11-24T10:39:07.473447+00:00,102580,https://www.glamira.co.uk/catalog/product/view/id/102580,request,403,260.4
2025-11-24T10:39:07.473502+00:00,102551,https://www.glamira.co.uk/catalog/product/view/id/102551,request,403,744.4
2025-11-24T10:39:07.473555+00:00,102590,https://www.glamira.co.uk/catalog/product/view/id/102590,request,403,259.2
2025-11-24T10:39:07.473710+00:00,102555,https://www.glamira.co.uk/catalog/product/view/id/102555,request,403,741.3
2025-11-24T10:39:07.473807+00:00,102583,https://www.glamira.co.uk/catalog/product/view/id/102583,request,403,260.1
2025-11-24T10:39:07.497012+00:00,102584,https://www.glamira.co.uk/catalog/product/view/id/102584,request,403,283.1
2025-11-24T10:39:07.497175+00:00,102591,https://www.glamira.co.uk/catalog/product/view/id/102591,request,403,282.7
2025-11-24T10:39:07.675380+00:00,102578,https://www.glamira.co.uk/catalog/product/view/id/102578,request,403,474.6
2025-11-24T10:39:07.675665+00:00,102577,https://www.glamira.co.uk/catalog/product/view/id/102577,request,403,475.2
2025-11-24T10:39:07.675822+00:00,102589,https://www.glamira.co.uk/catalog/product/view/id/102589,request,403,461.6
2025-11-24T10:39:07.675902+00:00,102595,https://www.glamira.co.uk/catalog/product/view/id/102595,request,403,461.2
2025-11-24T10:39:07.676075+00:00,102596,https://www.glamira.co.uk/catalog/product/view/id/102596,request,403,461.3
2025-11-24T10:39:07.676139+00:00,102597,https://www.glamira.co.uk/catalog/product/view/id/102597,request,403,367.3
2025-11-24T10:39:07.676190+00:00,102581,https://www.glamira.co.uk/catalog/product/view/id/102581,request,403,462.9
2025-11-24T10:39:07.676239+00:00,102599,https://www.glamira.co.uk/catalog/product/view/id/102599,request,403,349.4
2025-11-24T10:39:07.676284+00:00,102582,https://www.glamira.co.uk/catalog/product/view/id/102582,request,403,462.8
2025-11-24T10:39:07.687391+00:00,102587,https://www.glamira.co.uk/catalog/product/view/id/102587,request,403,473.4
2025-11-24T10:39:07.690309+00:00,102614,https://www.glamira.co.uk/catalog/product/view/id/102614,request,403,339.2
2025-11-24T10:39:07.690390+00:00,102610,https://www.glamira.co.uk/catalog/product/view/id/102610,request,403,341.5
2025-11-24T10:39:07.698750+00:00,102602,https://www.glamira.co.uk/catalog/product/view/id/102602,request,403,364.1
2025-11-24T10:39:07.698856+00:00,102609,https://www.glamira.co.uk/catalog/product/view/id/102609,request,403,350.2
2025-11-24T10:39:07.698980+00:00,102603,https://www.glamira.co.uk/catalog/product/view/id/102603,request,403,364.0
2025-11-24T10:39:07.980273+00:00,102601,https://www.glamira.co.uk/catalog/product/view/id/102601,request,403,652.7
2025-11-24T10:39:07.980525+00:00,102611,https://www.glamira.co.uk/catalog/product/view/id/102611,request,403,631.5
2025-11-24T10:39:07.991836+00:00,102600,https://www.glamira.co.uk/catalog/product/view/id/102600,request,403,664.5
2025-11-24T10:39:07.991948+00:00,102607,https://www.glamira.co.uk/catalog/product/view/id/102607,request,403,643.8
2025-11-24T10:39:07.992043+00:00,102613,https://www.glamira.co.uk/catalog/product/view/id/102613,request,403,642.1
2025-11-24T10:39:07.992193+00:00,102608,https://www.glamira.co.uk/catalog/product/view/id/102608,request,403,643.7
2025-11-24T10:39:08.085467+00:00,102615,https://www.glamira.co.uk/catalog/product/view/id/102615,request,403,559.9
2025-11-24T10:39:08.085580+00:00,102619,https://www.glamira.co.uk/catalog/product/view/id/102619,request,403,559.0
2025-11-24T10:39:08.085644+00:00,102834,https://www.glamira.co.uk/catalog/product/view/id/102834,request,403,537.4
2025-11-24T10:39:08.085723+00:00,102833,https://www.glamira.co.uk/catalog/product/view/id/102833,request,403,537.7
2025-11-24T10:39:08.085774+00:00,102618,https://www.glamira.co.uk/catalog/product/view/id/102618,request,403,559.4
2025-11-24T10:39:08.102336+00:00,102617,https://www.glamira.co.uk/catalog/product/view/id/102617,request,403,576.1
2025-11-24T10:39:08.102463+00:00,102752,https://www.glamira.co.uk/catalog/product/view/id/102752,request,403,575.7
2025-11-24T10:39:08.102625+00:00,102639,https://www.glamira.co.uk/catalog/product/view/id/102639,request,403,576.0
2025-11-24T10:39:08.102692+00:00,102616,https://www.glamira.co.uk/catalog/product/view/id/102616,request,403,576.7
2025-11-24T10:39:08.104668+00:00,103094,https://www.glamira.co.uk/catalog/product/view/id/103094,request,403,363.1
2025-11-24T10:39:08.104828+00:00,103252,https://www.glamira.co.uk/catalog/product/view/id/103252,request,403,355.0
2025-11-24T10:39:08.104970+00:00,103062,https://www.glamira.co.uk/catalog/product/view/id/103062,request,403,376.3
2025-11-24T10:39:08.105014+00:00,102997,https://www.glamira.co.uk/catalog/product/view/id/102997,request,403,377.1
2025-11-24T10:39:08.105128+00:00,103090,https://www.glamira.co.uk/catalog/product/view/id/103090,request,403,363.8
2025-11-24T10:39:08.108177+00:00,103005,https://www.glamira.co.uk/catalog/product/view/id/103005,request,403,380.1
2025-11-24T10:39:08.585371+00:00,103211,https://www.glamira.co.uk/catalog/product/view/id/103211,request,403,835.8
2025-11-24T10:39:08.595453+00:00,103083,https://www.glamira.co.uk/catalog/product/view/id/103083,request,403,866.3
2025-11-24T10:39:08.595599+00:00,102860,https://www.glamira.co.uk/catalog/product/view/id/102860,request,403,868.3
2025-11-24T10:39:08.595709+00:00,103081,https://www.glamira.co.uk/catalog/product/view/id/103081,request,403,866.8
2025-11-24T10:39:08.596011+00:00,103055,https://www.glamira.co.uk/catalog/product/view/id/103055,request,403,867.6
2025-11-24T10:39:08.596113+00:00,103040,https://www.glamira.co.uk/catalog/product/view/id/103040,request,403,867.8
2025-11-24T10:39:08.596264+00:00,103084,https://www.glamira.co.uk/catalog/product/view/id/103084,request,403,858.4
2025-11-24T10:39:08.596901+00:00,103095,https://www.glamira.co.uk/catalog/product/view/id/103095,request,403,847.6
2025-11-24T10:39:08.597006+00:00,102876,https://www.glamira.co.uk/catalog/product/view/id/102876,request,403,869.3
2025-11-24T10:39:08.694442+00:00,103358,https://www.glamira.co.uk/catalog/product/view/id/103358,request,403,662.8
2025-11-24T10:39:08.695101+00:00,103464,https://www.glamira.co.uk/catalog/product/view/id/103464,request,403,651.7
2025-11-24T10:39:08.695245+00:00,103473,https://www.glamira.co.uk/catalog/product/view/id/103473,request,403,651.7
2025-11-24T10:39:08.716331+00:00,103375,https://www.glamira.co.uk/catalog/product/view/id/103375,request,403,684.2
2025-11-24T10:39:08.716434+00:00,103781,https://www.glamira.co.uk/catalog/product/view/id/103781,request,403,672.7
2025-11-24T10:39:08.716496+00:00,103409,https://www.glamira.co.uk/catalog/product/view/id/103409,request,403,673.4
2025-11-24T10:39:08.718407+00:00,105513,https://www.glamira.co.uk/catalog/product/view/id/105513,request,403,580.9
2025-11-24T10:39:08.722332+00:00,105523,https://www.glamira.co.uk/catalog/product/view/id/105523,request,403,568.2
2025-11-24T10:39:08.722414+00:00,105532,https://www.glamira.co.uk/catalog/product/view/id/105532,request,403,565.7
2025-11-24T10:39:08.937317+00:00,105524,https://www.glamira.co.uk/catalog/product/view/id/105524,request,403,783.0
2025-11-24T10:39:08.937520+00:00,105511,https://www.glamira.co.uk/catalog/product/view/id/105511,request,403,800.9
2025-11-24T10:39:08.937595+00:00,105528,https://www.glamira.co.uk/catalog/product/view/id/105528,request,403,782.3
2025-11-24T10:39:08.937655+00:00,105534,https://www.glamira.co.uk/catalog/product/view/id/105534,request,403,780.6
2025-11-24T10:39:08.937713+00:00,105515,https://www.glamira.co.uk/catalog/product/view/id/105515,request,403,800.0
2025-11-24T10:39:08.937767+00:00,105530,https://www.glamira.co.uk/catalog/product/view/id/105530,request,403,782.4
2025-11-24T10:39:08.937819+00:00,105521,https://www.glamira.co.uk/catalog/product/view/id/105521,request,403,783.8
2025-11-24T10:39:08.937881+00:00,105517,https://www.glamira.co.uk/catalog/product/view/id/105517,request,403,784.2
2025-11-24T10:39:08.937954+00:00,106801,https://www.glamira.co.uk/catalog/product/view/id/106801,request,403,779.5
2025-11-24T10:39:08.938124+00:00,105526,https://www.glamira.co.uk/catalog/product/view/id/105526,request,403,783.0
2025-11-24T10:39:08.938383+00:00,104132,https://www.glamira.co.uk/catalog/product/view/id/104132,request,403,802.3
2025-11-24T10:39:08.938529+00:00,104157,https://www.glamira.co.uk/catalog/product/view/id/104157,request,403,802.1
2025-11-24T10:39:09.107168+00:00,106961,https://www.glamira.co.uk/catalog/product/view/id/106961,request,403,457.9
2025-11-24T10:39:09.107292+00:00,106957,https://www.glamira.co.uk/catalog/product/view/id/106957,request,403,458.8
2025-11-24T10:39:09.107368+00:00,106962,https://www.glamira.co.uk/catalog/product/view/id/106962,request,403,458.0
2025-11-24T10:39:09.118768+00:00,106958,https://www.glamira.co.uk/catalog/product/view/id/106958,request,403,470.1
2025-11-24T10:39:09.118860+00:00,106963,https://www.glamira.co.uk/catalog/product/view/id/106963,request,403,469.4
2025-11-24T10:39:09.118957+00:00,106959,https://www.glamira.co.uk/catalog/product/view/id/106959,request,403,470.0
2025-11-24T10:39:09.119025+00:00,106803,https://www.glamira.co.uk/catalog/product/view/id/106803,request,403,471.0
2025-11-24T10:39:09.119101+00:00,106802,https://www.glamira.co.uk/catalog/product/view/id/106802,request,403,482.4
2025-11-24T10:39:09.119477+00:00,106960,https://www.glamira.co.uk/catalog/product/view/id/106960,request,403,470.4
2025-11-24T10:39:09.312472+00:00,106964,https://www.glamira.co.uk/catalog/product/view/id/106964,request,403,567.5
2025-11-24T10:39:09.315630+00:00,106966,https://www.glamira.co.uk/catalog/product/view/id/106966,request,403,569.3
2025-11-24T10:39:09.315765+00:00,106968,https://www.glamira.co.uk/catalog/product/view/id/106968,request,403,548.0
2025-11-24T10:39:09.315892+00:00,106965,https://www.glamira.co.uk/catalog/product/view/id/106965,request,403,569.9
2025-11-24T10:39:09.316034+00:00,106970,https://www.glamira.co.uk/catalog/product/view/id/106970,request,403,547.4
2025-11-24T10:39:09.316148+00:00,106969,https://www.glamira.co.uk/catalog/product/view/id/106969,request,403,548.1
2025-11-24T10:39:09.316355+00:00,106967,https://www.glamira.co.uk/catalog/product/view/id/106967,request,403,548.9
2025-11-24T10:39:09.316446+00:00,107077,https://www.glamira.co.uk/catalog/product/view/id/107077,request,403,542.9
2025-11-24T10:39:09.316525+00:00,106971,https://www.glamira.co.uk/catalog/product/view/id/106971,request,403,543.3
2025-11-24T10:39:09.717230+00:00,107138,https://www.glamira.co.uk/catalog/product/view/id/107138,request,403,727.3
2025-11-24T10:39:09.717346+00:00,107200,https://www.glamira.co.uk/catalog/product/view/id/107200,request,403,726.7
2025-11-24T10:39:09.717427+00:00,107079,https://www.glamira.co.uk/catalog/product/view/id/107079,request,403,728.1
2025-11-24T10:39:09.717495+00:00,107199,https://www.glamira.co.uk/catalog/product/view/id/107199,request,403,727.0
2025-11-24T10:39:09.717587+00:00,107139,https://www.glamira.co.uk/catalog/product/view/id/107139,request,403,727.5
2025-11-24T10:39:09.717736+00:00,107669,https://www.glamira.co.uk/catalog/product/view/id/107669,request,403,727.0
2025-11-24T10:39:09.717823+00:00,107078,https://www.glamira.co.uk/catalog/product/view/id/107078,request,403,728.8
2025-11-24T10:39:09.717911+00:00,107707,https://www.glamira.co.uk/catalog/product/view/id/107707,request,403,559.9
2025-11-24T10:39:09.718001+00:00,107688,https://www.glamira.co.uk/catalog/product/view/id/107688,request,403,725.0
2025-11-24T10:39:09.718121+00:00,108600,https://www.glamira.co.uk/catalog/product/view/id/108600,request,403,548.1
